Timestamp, pH Value
2024-11-17 19:06:58, pH:7.66
2024-11-17 19:06:59, pH:7.66
2024-11-17 19:07:00, pH:7.68
2024-11-17 19:07:01, pH:7.65
2024-11-17 19:07:02, pH:7.66
2024-11-17 19:07:03, pH:7.66
2024-11-17 19:07:04, pH:7.66
2024-11-17 19:07:05, pH:7.67
2024-11-17 19:07:05, pH:7.67
2024-11-17 19:07:06, pH:7.67
2024-11-17 19:07:07, pH:7.66
2024-11-17 19:07:08, pH:7.68
2024-11-17 19:07:09, pH:7.66
2024-11-17 19:07:10, pH:7.66
2024-11-17 19:07:11, pH:7.67
2024-11-17 19:07:12, pH:7.67
2024-11-17 19:07:13, pH:7.66
2024-11-17 19:07:14, pH:7.67
2024-11-17 19:07:14, pH:7.67
2024-11-17 19:07:15, pH:7.67
2024-11-17 19:07:16, pH:7.66
2024-11-17 19:07:17, pH:7.66
2024-11-17 19:07:18, pH:7.67
2024-11-17 19:07:19, pH:7.66
2024-11-17 19:07:20, pH:7.67
2024-11-17 19:07:21, pH:7.67
2024-11-17 19:07:22, pH:7.67
2024-11-17 19:07:23, pH:7.67
2024-11-17 19:07:23, pH:7.66
2024-11-17 19:07:24, pH:7.67
2024-11-17 19:07:25, pH:7.67
2024-11-17 19:07:26, pH:7.66
2024-11-17 19:07:27, pH:7.67
2024-11-17 19:07:28, pH:7.66
2024-11-17 19:07:29, pH:7.67
2024-11-17 19:07:30, pH:7.66
2024-11-17 19:07:31, pH:7.67
2024-11-17 19:07:32, pH:7.67
2024-11-17 19:07:32, pH:7.66
2024-11-17 19:07:33, pH:7.67
2024-11-17 19:07:34, pH:7.65
2024-11-17 19:07:35, pH:7.67
2024-11-17 19:07:36, pH:7.67
2024-11-17 19:07:37, pH:7.67
2024-11-17 19:07:38, pH:7.67
2024-11-17 19:07:39, pH:7.67
2024-11-17 19:07:40, pH:7.67
2024-11-17 19:07:41, pH:7.67
2024-11-17 19:07:42, pH:7.66
2024-11-17 19:07:42, pH:7.66
2024-11-17 19:07:43, pH:7.67
2024-11-17 19:07:44, pH:7.67
2024-11-17 19:07:45, pH:7.66
2024-11-17 19:07:46, pH:7.67
2024-11-17 19:07:47, pH:7.67
2024-11-17 19:07:48, pH:7.66
2024-11-17 19:07:49, pH:7.66
2024-11-17 19:07:50, pH:7.66
2024-11-17 19:07:51, pH:7.66
2024-11-17 19:07:51, pH:7.67
2024-11-17 19:07:52, pH:7.66
2024-11-17 19:07:53, pH:7.67
2024-11-17 19:07:54, pH:7.66
2024-11-17 19:07:55, pH:7.66
2024-11-17 19:07:56, pH:7.67
2024-11-17 19:07:57, pH:7.66
2024-11-17 19:07:58, pH:7.66
2024-11-17 19:07:59, pH:7.66
2024-11-17 19:08:00, pH:7.66
2024-11-17 19:08:00, pH:7.66
2024-11-17 19:08:01, pH:7.67
2024-11-17 19:08:02, pH:7.66
2024-11-17 19:08:03, pH:7.67
2024-11-17 19:08:04, pH:7.67
2024-11-17 19:08:05, pH:7.66
2024-11-17 19:08:06, pH:7.66
2024-11-17 19:08:07, pH:7.67
2024-11-17 19:08:08, pH:7.67
2024-11-17 19:08:09, pH:7.66
2024-11-17 19:08:09, pH:7.65
2024-11-17 19:08:10, pH:7.67
2024-11-17 19:08:11, pH:7.67
2024-11-17 19:08:12, pH:7.66
2024-11-17 19:08:13, pH:7.66
2024-11-17 19:08:14, pH:7.66
2024-11-17 19:08:15, pH:7.66
2024-11-17 19:08:16, pH:7.66
2024-11-17 19:08:17, pH:7.66
2024-11-17 19:08:18, pH:7.67
2024-11-17 19:08:18, pH:7.67
2024-11-17 19:08:19, pH:7.67
2024-11-17 19:08:20, pH:7.68
2024-11-17 19:08:21, pH:7.66
2024-11-17 19:08:22, pH:7.67
2024-11-17 19:08:23, pH:7.67
2024-11-17 19:08:24, pH:7.68
2024-11-17 19:08:25, pH:7.67
2024-11-17 19:08:26, pH:7.67
2024-11-17 19:08:27, pH:7.67
2024-11-17 19:08:27, pH:7.67
2024-11-17 19:08:28, pH:7.67
2024-11-17 19:08:29, pH:7.68
2024-11-17 19:08:30, pH:7.66
2024-11-17 19:08:31, pH:7.67
2024-11-17 19:08:32, pH:7.67
2024-11-17 19:08:33, pH:7.68
2024-11-17 19:08:34, pH:7.67
2024-11-17 19:08:35, pH:7.68
2024-11-17 19:08:36, pH:7.67
2024-11-17 19:08:37, pH:7.68
2024-11-17 19:08:37, pH:7.67
2024-11-17 19:08:38, pH:7.68
2024-11-17 19:08:39, pH:7.68
2024-11-17 19:08:40, pH:7.67
2024-11-17 19:08:41, pH:7.68
2024-11-17 19:08:42, pH:7.68
2024-11-17 19:08:43, pH:7.67
2024-11-17 19:08:44, pH:7.67
2024-11-17 19:08:45, pH:7.68
2024-11-17 19:08:46, pH:7.68
2024-11-17 19:08:46, pH:7.68
2024-11-17 19:08:47, pH:7.67
2024-11-17 19:08:48, pH:7.68
2024-11-17 19:08:49, pH:7.68
2024-11-17 19:08:50, pH:7.68
2024-11-17 19:08:51, pH:7.68
2024-11-17 19:08:52, pH:7.68
2024-11-17 19:08:53, pH:7.68
2024-11-17 19:08:54, pH:7.68
2024-11-17 19:08:55, pH:7.68
2024-11-17 19:08:55, pH:7.68
2024-11-17 19:08:56, pH:7.68
2024-11-17 19:08:57, pH:7.68
2024-11-17 19:08:58, pH:7.68
2024-11-17 19:08:59, pH:7.68
2024-11-17 19:09:00, pH:7.68
2024-11-17 19:09:01, pH:7.69
2024-11-17 19:09:02, pH:7.68
2024-11-17 19:09:03, pH:7.68
2024-11-17 19:09:04, pH:7.68
2024-11-17 19:09:04, pH:7.68
2024-11-17 19:09:05, pH:7.69
2024-11-17 19:09:06, pH:7.68
2024-11-17 19:09:07, pH:7.69
2024-11-17 19:09:08, pH:7.68
2024-11-17 19:09:09, pH:7.69
2024-11-17 19:09:10, pH:7.69
2024-11-17 19:09:11, pH:7.68
2024-11-17 19:09:12, pH:7.68
2024-11-17 19:09:13, pH:7.68
2024-11-17 19:09:13, pH:7.68
2024-11-17 19:09:14, pH:7.69
2024-11-17 19:09:15, pH:7.68
2024-11-17 19:09:16, pH:7.68
2024-11-17 19:09:17, pH:7.69
2024-11-17 19:09:18, pH:7.68
2024-11-17 19:09:19, pH:7.69
2024-11-17 19:09:20, pH:7.69
2024-11-17 19:09:21, pH:7.68
2024-11-17 19:09:22, pH:7.69
2024-11-17 19:09:22, pH:7.69
2024-11-17 19:09:23, pH:7.70
2024-11-17 19:09:24, pH:7.70
2024-11-17 19:09:25, pH:7.69
2024-11-17 19:09:26, pH:7.69
2024-11-17 19:09:27, pH:7.69
2024-11-17 19:09:28, pH:7.69
2024-11-17 19:09:29, pH:7.69
2024-11-17 19:09:30, pH:7.69
2024-11-17 19:09:31, pH:7.69
2024-11-17 19:09:32, pH:7.69
2024-11-17 19:09:32, pH:7.70
2024-11-17 19:09:33, pH:7.69
2024-11-17 19:09:34, pH:7.69
2024-11-17 19:09:35, pH:7.69
2024-11-17 19:09:36, pH:7.69
2024-11-17 19:09:37, pH:7.69
2024-11-17 19:09:38, pH:7.69
2024-11-17 19:09:39, pH:7.70
2024-11-17 19:09:40, pH:7.69
2024-11-17 19:09:41, pH:7.69
2024-11-17 19:09:41, pH:7.70
2024-11-17 19:09:42, pH:7.71
2024-11-17 19:09:43, pH:7.70
2024-11-17 19:09:44, pH:7.70
2024-11-17 19:09:45, pH:7.70
2024-11-17 19:09:46, pH:7.70
2024-11-17 19:09:47, pH:7.70
2024-11-17 19:09:48, pH:7.70
2024-11-17 19:09:49, pH:7.70
2024-11-17 19:09:50, pH:7.70
2024-11-17 19:09:50, pH:7.70
2024-11-17 19:09:51, pH:7.70
2024-11-17 19:09:52, pH:7.71
2024-11-17 19:09:53, pH:7.70
2024-11-17 19:09:54, pH:7.70
2024-11-17 19:09:55, pH:7.71
2024-11-17 19:09:56, pH:7.70
2024-11-17 19:09:57, pH:7.70
2024-11-17 19:09:58, pH:7.71
2024-11-17 19:09:59, pH:7.70
2024-11-17 19:09:59, pH:7.70
2024-11-17 19:10:00, pH:7.70
2024-11-17 19:10:01, pH:7.70
2024-11-17 19:10:02, pH:7.71
2024-11-17 19:10:03, pH:7.71
2024-11-17 19:10:04, pH:7.70
2024-11-17 19:10:05, pH:7.70
2024-11-17 19:10:06, pH:7.71
2024-11-17 19:10:07, pH:7.70
2024-11-17 19:10:08, pH:7.71
2024-11-17 19:10:08, pH:7.70
2024-11-17 19:10:09, pH:7.70
2024-11-17 19:10:10, pH:7.71
2024-11-17 19:10:11, pH:7.70
2024-11-17 19:10:12, pH:7.70
2024-11-17 19:10:13, pH:7.71
2024-11-17 19:10:14, pH:7.71
2024-11-17 19:10:15, pH:7.71
2024-11-17 19:10:16, pH:7.71
2024-11-17 19:10:17, pH:7.71
2024-11-17 19:10:17, pH:7.72
2024-11-17 19:10:18, pH:7.72
2024-11-17 19:10:19, pH:7.71
2024-11-17 19:10:20, pH:7.70
2024-11-17 19:10:21, pH:7.71
2024-11-17 19:10:22, pH:7.71
2024-11-17 19:10:23, pH:7.72
2024-11-17 19:10:24, pH:7.72
2024-11-17 19:10:25, pH:7.72
2024-11-17 19:10:26, pH:7.71
2024-11-17 19:10:27, pH:7.72
2024-11-17 19:10:27, pH:7.72
2024-11-17 19:10:28, pH:7.71
2024-11-17 19:10:29, pH:7.72
2024-11-17 19:10:30, pH:7.72
2024-11-17 19:10:31, pH:7.70
2024-11-17 19:10:32, pH:7.72
2024-11-17 19:10:33, pH:7.71
2024-11-17 19:10:34, pH:7.71
2024-11-17 19:10:35, pH:7.72
2024-11-17 19:10:36, pH:7.72
2024-11-17 19:10:36, pH:7.71
2024-11-17 19:10:37, pH:7.72
2024-11-17 19:10:38, pH:7.72
2024-11-17 19:10:39, pH:7.72
2024-11-17 19:10:40, pH:7.71
2024-11-17 19:10:41, pH:7.72
2024-11-17 19:10:42, pH:7.72
2024-11-17 19:10:43, pH:7.72
2024-11-17 19:10:44, pH:7.72
2024-11-17 19:10:45, pH:7.72
2024-11-17 19:10:45, pH:7.72
2024-11-17 19:10:46, pH:7.72
2024-11-17 19:10:47, pH:7.72
2024-11-17 19:10:48, pH:7.72
2024-11-17 19:10:49, pH:7.72
2024-11-17 19:10:50, pH:7.72
2024-11-17 19:10:51, pH:7.72
2024-11-17 19:10:52, pH:7.72
2024-11-17 19:10:53, pH:7.72
2024-11-17 19:10:54, pH:7.70
2024-11-17 19:10:54, pH:7.72
2024-11-17 19:10:55, pH:7.73
2024-11-17 19:10:56, pH:7.72
2024-11-17 19:10:57, pH:7.72
2024-11-17 19:10:58, pH:7.72
2024-11-17 19:10:59, pH:7.73
2024-11-17 19:11:00, pH:7.73
2024-11-17 19:11:01, pH:7.72
2024-11-17 19:11:02, pH:7.72
2024-11-17 19:11:03, pH:7.73
2024-11-17 19:11:03, pH:7.73
2024-11-17 19:11:04, pH:7.73
2024-11-17 19:11:05, pH:7.73
2024-11-17 19:11:06, pH:7.73
2024-11-17 19:11:07, pH:7.74
2024-11-17 19:11:08, pH:7.72
2024-11-17 19:11:09, pH:7.73
2024-11-17 19:11:10, pH:7.73
2024-11-17 19:11:11, pH:7.72
2024-11-17 19:11:12, pH:7.73
2024-11-17 19:11:12, pH:7.73
2024-11-17 19:11:13, pH:7.73
2024-11-17 19:11:14, pH:7.72
2024-11-17 19:11:15, pH:7.73
2024-11-17 19:11:16, pH:7.74
2024-11-17 19:11:17, pH:7.73
2024-11-17 19:11:18, pH:7.74
2024-11-17 19:11:19, pH:7.72
2024-11-17 19:11:20, pH:7.72
2024-11-17 19:11:21, pH:7.73
2024-11-17 19:11:22, pH:7.72
2024-11-17 19:11:22, pH:7.73
2024-11-17 19:11:23, pH:7.72
2024-11-17 19:11:24, pH:7.73
2024-11-17 19:11:25, pH:7.73
2024-11-17 19:11:26, pH:7.73
2024-11-17 19:11:27, pH:7.74
2024-11-17 19:11:28, pH:7.72
2024-11-17 19:11:29, pH:7.73
2024-11-17 19:11:30, pH:7.72
2024-11-17 19:11:31, pH:7.73
2024-11-17 19:11:31, pH:7.74
2024-11-17 19:11:32, pH:7.74
2024-11-17 19:11:33, pH:7.73
2024-11-17 19:11:34, pH:7.73
2024-11-17 19:11:35, pH:7.74
2024-11-17 19:11:36, pH:7.74
2024-11-17 19:11:37, pH:7.73
2024-11-17 19:11:38, pH:7.74
2024-11-17 19:11:39, pH:7.74
2024-11-17 19:11:40, pH:7.74
2024-11-17 19:11:40, pH:7.74
2024-11-17 19:11:41, pH:7.74
2024-11-17 19:11:42, pH:7.74
2024-11-17 19:11:43, pH:7.73
2024-11-17 19:11:44, pH:7.73
2024-11-17 19:11:45, pH:7.74
2024-11-17 19:11:46, pH:7.74
2024-11-17 19:11:47, pH:7.74
2024-11-17 19:11:48, pH:7.74
2024-11-17 19:11:49, pH:7.74
2024-11-17 19:11:49, pH:7.74
2024-11-17 19:11:50, pH:7.75
2024-11-17 19:11:51, pH:7.75
2024-11-17 19:11:52, pH:7.75
2024-11-17 19:11:53, pH:7.73
2024-11-17 19:11:54, pH:7.75
2024-11-17 19:11:55, pH:7.74
2024-11-17 19:11:56, pH:7.75
2024-11-17 19:11:57, pH:7.74
2024-11-17 19:11:58, pH:7.74
2024-11-17 19:11:58, pH:7.75
2024-11-17 19:11:59, pH:7.74
2024-11-17 19:12:00, pH:7.75
2024-11-17 19:12:01, pH:7.74
2024-11-17 19:12:02, pH:7.75
2024-11-17 19:12:03, pH:7.75
2024-11-17 19:12:04, pH:7.74
2024-11-17 19:12:05, pH:7.75
2024-11-17 19:12:06, pH:7.76
2024-11-17 19:12:07, pH:7.74
2024-11-17 19:12:07, pH:7.74
2024-11-17 19:12:08, pH:7.76
2024-11-17 19:12:09, pH:7.75
2024-11-17 19:12:10, pH:7.76
2024-11-17 19:12:11, pH:7.76
2024-11-17 19:12:12, pH:7.76
2024-11-17 19:12:13, pH:7.75
2024-11-17 19:12:14, pH:7.75
2024-11-17 19:12:15, pH:7.75
2024-11-17 19:12:16, pH:7.75
2024-11-17 19:12:17, pH:7.77
2024-11-17 19:12:17, pH:7.75
2024-11-17 19:12:18, pH:7.75
2024-11-17 19:12:19, pH:7.76
2024-11-17 19:12:20, pH:7.76
2024-11-17 19:12:21, pH:7.75
2024-11-17 19:12:22, pH:7.76
2024-11-17 19:12:23, pH:7.76
2024-11-17 19:12:24, pH:7.76
2024-11-17 19:12:25, pH:7.76
2024-11-17 19:12:26, pH:7.75
2024-11-17 19:12:26, pH:7.76
2024-11-17 19:12:27, pH:7.76
2024-11-17 19:12:28, pH:7.75
2024-11-17 19:12:29, pH:7.76
2024-11-17 19:12:30, pH:7.76
2024-11-17 19:12:31, pH:7.76
2024-11-17 19:12:32, pH:7.75
2024-11-17 19:12:33, pH:7.75
2024-11-17 19:12:34, pH:7.76
2024-11-17 19:12:35, pH:7.76
2024-11-17 19:12:35, pH:7.77
2024-11-17 19:12:36, pH:7.76
2024-11-17 19:12:37, pH:7.76
2024-11-17 19:12:38, pH:7.76
2024-11-17 19:12:39, pH:7.76
2024-11-17 19:12:40, pH:7.76
2024-11-17 19:12:41, pH:7.76
2024-11-17 19:12:42, pH:7.77
2024-11-17 19:12:43, pH:7.77
2024-11-17 19:12:44, pH:7.76
2024-11-17 19:12:44, pH:7.76
2024-11-17 19:12:45, pH:7.76
2024-11-17 19:12:46, pH:7.76
2024-11-17 19:12:47, pH:7.77
2024-11-17 19:12:48, pH:7.75
2024-11-17 19:12:49, pH:7.77
2024-11-17 19:12:50, pH:7.76
2024-11-17 19:12:51, pH:7.76
2024-11-17 19:12:52, pH:7.77
2024-11-17 19:12:53, pH:7.77
2024-11-17 19:12:53, pH:7.76
2024-11-17 19:12:54, pH:7.77
2024-11-17 19:12:55, pH:7.77
2024-11-17 19:12:56, pH:7.76
2024-11-17 19:12:57, pH:7.77
2024-11-17 19:12:58, pH:7.77
2024-11-17 19:12:59, pH:7.78
2024-11-17 19:13:00, pH:7.76
2024-11-17 19:13:01, pH:7.78
2024-11-17 19:13:02, pH:7.76
2024-11-17 19:13:02, pH:7.77
2024-11-17 19:13:03, pH:7.77
2024-11-17 19:13:04, pH:7.76
2024-11-17 19:13:05, pH:7.78
2024-11-17 19:13:06, pH:7.77
2024-11-17 19:13:07, pH:7.77
2024-11-17 19:13:08, pH:7.76
2024-11-17 19:13:09, pH:7.77
2024-11-17 19:13:10, pH:7.77
2024-11-17 19:13:11, pH:7.78
2024-11-17 19:13:12, pH:7.77
2024-11-17 19:13:12, pH:7.78
2024-11-17 19:13:13, pH:7.77
2024-11-17 19:13:14, pH:7.76
2024-11-17 19:13:15, pH:7.75
2024-11-17 19:13:16, pH:7.76
2024-11-17 19:13:17, pH:7.76
2024-11-17 19:13:18, pH:7.74
2024-11-17 19:13:19, pH:7.76
2024-11-17 19:13:20, pH:7.76
2024-11-17 19:13:21, pH:7.77
2024-11-17 19:13:21, pH:7.77
2024-11-17 19:13:22, pH:7.76
2024-11-17 19:13:23, pH:7.76
2024-11-17 19:13:24, pH:7.76
2024-11-17 19:13:25, pH:7.76
2024-11-17 19:13:26, pH:7.77
2024-11-17 19:13:27, pH:7.77
2024-11-17 19:13:28, pH:7.77
2024-11-17 19:13:29, pH:7.77
2024-11-17 19:13:30, pH:7.77
2024-11-17 19:13:30, pH:7.76
2024-11-17 19:13:31, pH:7.77
2024-11-17 19:13:32, pH:7.76
2024-11-17 19:13:33, pH:7.76
2024-11-17 19:13:34, pH:7.77
2024-11-17 19:13:35, pH:7.77
2024-11-17 19:13:36, pH:7.77
2024-11-17 19:13:37, pH:7.76
2024-11-17 19:13:38, pH:7.78
2024-11-17 19:13:39, pH:7.78
2024-11-17 19:13:39, pH:7.78
2024-11-17 19:13:40, pH:7.78
2024-11-17 19:13:41, pH:7.76
2024-11-17 19:13:42, pH:7.77
2024-11-17 19:13:43, pH:7.78
2024-11-17 19:13:44, pH:7.78
2024-11-17 19:13:45, pH:7.77
2024-11-17 19:13:46, pH:7.76
2024-11-17 19:13:47, pH:7.78
2024-11-17 19:13:48, pH:7.77
2024-11-17 19:13:48, pH:7.77
2024-11-17 19:13:49, pH:7.77
2024-11-17 19:13:50, pH:7.77
2024-11-17 19:13:51, pH:7.78
2024-11-17 19:13:52, pH:7.78
2024-11-17 19:13:53, pH:7.77
2024-11-17 19:13:54, pH:7.78
2024-11-17 19:13:55, pH:7.78
2024-11-17 19:13:56, pH:7.78
2024-11-17 19:13:57, pH:7.78
2024-11-17 19:13:57, pH:7.78
2024-11-17 19:13:58, pH:7.78
2024-11-17 19:13:59, pH:7.78
2024-11-17 19:14:00, pH:7.77
2024-11-17 19:14:01, pH:7.78
2024-11-17 19:14:02, pH:7.77
2024-11-17 19:14:03, pH:7.77
2024-11-17 19:14:04, pH:7.78
2024-11-17 19:14:05, pH:7.78
2024-11-17 19:14:06, pH:7.78
2024-11-17 19:14:07, pH:7.78
2024-11-17 19:14:07, pH:7.79
2024-11-17 19:14:08, pH:7.78
2024-11-17 19:14:09, pH:7.78
2024-11-17 19:14:10, pH:7.78
2024-11-17 19:14:11, pH:7.78
2024-11-17 19:14:12, pH:7.78
2024-11-17 19:14:13, pH:7.78
2024-11-17 19:14:14, pH:7.78
2024-11-17 19:14:15, pH:7.78
2024-11-17 19:14:16, pH:7.78
2024-11-17 19:14:16, pH:7.78
2024-11-17 19:14:17, pH:7.78
2024-11-17 19:14:18, pH:7.78
2024-11-17 19:14:19, pH:7.78
2024-11-17 19:14:20, pH:7.78
2024-11-17 19:14:21, pH:7.78
2024-11-17 19:14:22, pH:7.78
2024-11-17 19:14:23, pH:7.78
2024-11-17 19:14:24, pH:7.78
2024-11-17 19:14:25, pH:7.78
2024-11-17 19:14:25, pH:7.78
2024-11-17 19:14:26, pH:7.78
2024-11-17 19:14:27, pH:7.78
2024-11-17 19:14:28, pH:7.79
2024-11-17 19:14:29, pH:7.77
2024-11-17 19:14:30, pH:7.78
2024-11-17 19:14:31, pH:7.79
2024-11-17 19:14:32, pH:7.79
2024-11-17 19:14:33, pH:7.78
2024-11-17 19:14:34, pH:7.79
2024-11-17 19:14:34, pH:7.79
2024-11-17 19:14:35, pH:7.78
2024-11-17 19:14:36, pH:7.78
2024-11-17 19:14:37, pH:7.78
2024-11-17 19:14:38, pH:7.79
2024-11-17 19:14:39, pH:7.78
2024-11-17 19:14:40, pH:7.79
2024-11-17 19:14:41, pH:7.78
2024-11-17 19:14:42, pH:7.78
2024-11-17 19:14:43, pH:7.78
2024-11-17 19:14:43, pH:7.78
2024-11-17 19:14:44, pH:7.78
2024-11-17 19:14:45, pH:7.78
2024-11-17 19:14:46, pH:7.79
2024-11-17 19:14:47, pH:7.79
2024-11-17 19:14:48, pH:7.78
2024-11-17 19:14:49, pH:7.78
2024-11-17 19:14:50, pH:7.78
2024-11-17 19:14:51, pH:7.79
2024-11-17 19:14:52, pH:7.78
2024-11-17 19:14:52, pH:7.79
2024-11-17 19:14:53, pH:7.78
2024-11-17 19:14:54, pH:7.79
2024-11-17 19:14:55, pH:7.78
2024-11-17 19:14:56, pH:7.78
2024-11-17 19:14:57, pH:7.78
2024-11-17 19:14:58, pH:7.78
2024-11-17 19:14:59, pH:7.78
2024-11-17 19:15:00, pH:7.78
2024-11-17 19:15:01, pH:7.80
2024-11-17 19:15:02, pH:7.78
2024-11-17 19:15:02, pH:7.78
2024-11-17 19:15:03, pH:7.78
2024-11-17 19:15:04, pH:7.78
2024-11-17 19:15:05, pH:7.78
2024-11-17 19:15:06, pH:7.78
2024-11-17 19:15:07, pH:7.78
2024-11-17 19:15:08, pH:7.78
2024-11-17 19:15:09, pH:7.78
2024-11-17 19:15:10, pH:7.80
2024-11-17 19:15:11, pH:7.79
2024-11-17 19:15:11, pH:7.78
2024-11-17 19:15:12, pH:7.79
2024-11-17 19:15:13, pH:7.78
2024-11-17 19:15:14, pH:7.78
2024-11-17 19:15:15, pH:7.78
2024-11-17 19:15:16, pH:7.78
2024-11-17 19:15:17, pH:7.79
2024-11-17 19:15:18, pH:7.78
2024-11-17 19:15:19, pH:7.78
2024-11-17 19:15:20, pH:7.79
Timestamp,pH Value
2024-11-17 19:15:36, Ready
2024-11-17 19:15:37, pH:7.79
2024-11-17 19:15:37, pH:7.78
2024-11-17 19:15:38, pH:7.78
2024-11-17 19:15:39, pH:7.79
2024-11-17 19:15:40, pH:7.79
2024-11-17 19:15:41, pH:7.79
2024-11-17 19:15:42, pH:7.79
2024-11-17 19:15:43, pH:7.79
2024-11-17 19:15:44, pH:7.79
2024-11-17 19:15:45, pH:7.79
2024-11-17 19:15:46, pH:7.78
2024-11-17 19:15:46, pH:7.78
2024-11-17 19:15:47, pH:7.78
2024-11-17 19:15:48, pH:7.79
2024-11-17 19:15:49, pH:7.79
2024-11-17 19:15:50, pH:7.79
2024-11-17 19:15:51, pH:7.78
2024-11-17 19:15:52, pH:7.79
2024-11-17 19:15:53, pH:7.79
2024-11-17 19:15:54, pH:7.78
2024-11-17 19:15:55, pH:7.79
2024-11-17 19:15:56, pH:7.79
2024-11-17 19:15:56, pH:7.78
2024-11-17 19:15:57, pH:7.80
2024-11-17 19:15:58, pH:7.78
2024-11-17 19:15:59, pH:7.79
2024-11-17 19:16:00, pH:7.78
2024-11-17 19:16:01, pH:7.79
2024-11-17 19:16:02, pH:7.79
2024-11-17 19:16:03, pH:7.79
2024-11-17 19:16:04, pH:7.79
2024-11-17 19:16:05, pH:7.79
2024-11-17 19:16:05, pH:7.79
2024-11-17 19:16:06, pH:7.79
2024-11-17 19:16:07, pH:7.78
2024-11-17 19:16:08, pH:7.78
2024-11-17 19:16:09, pH:7.79
2024-11-17 19:16:10, pH:7.79
2024-11-17 19:16:11, pH:7.79
2024-11-17 19:16:12, pH:7.79
2024-11-17 19:16:13, pH:7.80
2024-11-17 19:16:14, pH:7.79
2024-11-17 19:16:14, pH:7.80
2024-11-17 19:16:15, pH:7.78
2024-11-17 19:16:16, pH:7.79
2024-11-17 19:16:17, pH:7.79
2024-11-17 19:16:18, pH:7.79
2024-11-17 19:16:19, pH:7.78
2024-11-17 19:16:20, pH:7.80
2024-11-17 19:16:21, pH:7.78
2024-11-17 19:16:22, pH:7.79
2024-11-17 19:16:23, pH:7.79
2024-11-17 19:16:23, pH:7.78
2024-11-17 19:16:24, pH:7.79
2024-11-17 19:16:25, pH:7.80
2024-11-17 19:16:26, pH:7.80
2024-11-17 19:16:27, pH:7.79
2024-11-17 19:16:28, pH:7.79
2024-11-17 19:16:29, pH:7.78
2024-11-17 19:16:30, pH:7.79
2024-11-17 19:16:31, pH:7.79
2024-11-17 19:16:32, pH:7.79
2024-11-17 19:16:32, pH:7.79
2024-11-17 19:16:33, pH:7.79
2024-11-17 19:16:34, pH:7.80
2024-11-17 19:16:35, pH:7.78
2024-11-17 19:16:36, pH:7.79
2024-11-17 19:16:37, pH:7.78
2024-11-17 19:16:38, pH:7.78
2024-11-17 19:16:39, pH:7.79
2024-11-17 19:16:40, pH:7.79
2024-11-17 19:16:41, pH:7.79
2024-11-17 19:16:41, pH:7.79
2024-11-17 19:16:42, pH:7.79
2024-11-17 19:16:43, pH:7.78
2024-11-17 19:16:44, pH:7.80
2024-11-17 19:16:45, pH:7.78
2024-11-17 19:16:46, pH:7.79
2024-11-17 19:16:47, pH:7.79
2024-11-17 19:16:48, pH:7.79
2024-11-17 19:16:49, pH:7.79
2024-11-17 19:16:50, pH:7.80
2024-11-17 19:16:51, pH:7.78
2024-11-17 19:16:51, pH:7.79
2024-11-17 19:16:52, pH:7.79
2024-11-17 19:16:53, pH:7.79
2024-11-17 19:16:54, pH:7.79
2024-11-17 19:16:55, pH:7.79
2024-11-17 19:16:56, pH:7.79
2024-11-17 19:16:57, pH:7.79
2024-11-17 19:16:58, pH:7.78
2024-11-17 19:16:59, pH:7.79
2024-11-17 19:17:00, pH:7.80
2024-11-17 19:17:00, pH:7.79
2024-11-17 19:17:01, pH:7.79
2024-11-17 19:17:02, pH:7.79
2024-11-17 19:17:03, pH:7.79
2024-11-17 19:17:04, pH:7.79
2024-11-17 19:17:05, pH:7.79
2024-11-17 19:17:06, pH:7.78
2024-11-17 19:17:07, pH:7.79
2024-11-17 19:17:08, pH:7.78
2024-11-17 19:17:09, pH:7.78
2024-11-17 19:17:09, pH:7.79
2024-11-17 19:17:10, pH:7.78
2024-11-17 19:17:11, pH:7.78
2024-11-17 19:17:12, pH:7.78
2024-11-17 19:17:13, pH:7.78
2024-11-17 19:17:14, pH:7.78
2024-11-17 19:17:15, pH:7.79
2024-11-17 19:17:16, pH:7.79
2024-11-17 19:17:17, pH:7.76
2024-11-17 19:17:18, pH:7.78
2024-11-17 19:17:18, pH:7.78
2024-11-17 19:17:19, pH:7.78
2024-11-17 19:17:20, pH:7.78
2024-11-17 19:17:21, pH:7.78
2024-11-17 19:17:22, pH:7.78
2024-11-17 19:17:23, pH:7.78
2024-11-17 19:17:24, pH:7.78
2024-11-17 19:17:25, pH:7.79
2024-11-17 19:17:26, pH:7.78
2024-11-17 19:17:27, pH:7.78
2024-11-17 19:17:27, pH:7.78
2024-11-17 19:17:28, pH:7.78
2024-11-17 19:17:29, pH:7.78
2024-11-17 19:17:30, pH:7.78
2024-11-17 19:17:31, pH:7.78
2024-11-17 19:17:32, pH:7.79
2024-11-17 19:17:33, pH:7.78
2024-11-17 19:17:34, pH:7.78
2024-11-17 19:17:35, pH:7.78
2024-11-17 19:17:36, pH:7.78
2024-11-17 19:17:36, pH:7.79
2024-11-17 19:17:37, pH:7.78
2024-11-17 19:17:38, pH:7.77
2024-11-17 19:17:39, pH:7.78
2024-11-17 19:17:40, pH:7.79
2024-11-17 19:17:41, pH:7.78
2024-11-17 19:17:42, pH:7.77
2024-11-17 19:17:43, pH:7.78
